0.5730,12241.6,3.867
0.5760,13156.5,4.05
0.5800,12900.1,3.999
0.5830,12931.1,4.005
0.5870,13056.3,4.032
0.5900,12043.3,3.828
0.5940,12163.9,3.852
0.5970,13007.3,4.019
0.6010,12514.9,3.922
0.6040,12490.7,3.917
0.6080,11810.8,3.781
0.6110,12188.7,3.857
0.6150,9741.5898,3.367
0.6180,8788.0996,3.175
0.6220,8772.2402,3.173
0.6250,10083.2,3.435
0.6280,5683.0498,2.554
0.6320,2768.03,1.973
0.6350,8664.0596,3.151
0.6390,12882.9,3.996
0.6420,12252.4,3.869
0.6460,12252.3,3.869
0.6490,9558.5303,3.333
0.6530,10406.4,3.499
0.6560,11657.5,3.751
0.6600,12600.5,3.939
0.6630,10800.1,3.579
0.6670,9658.29,3.351
0.6700,12890.1,3.997
0.6740,13076.8,4.034
0.6770,12751.9,3.969
0.6810,11695.1,3.758
0.6840,10151.8,3.449
0.6880,11173.4,3.654
0.6910,10664.9,3.551
0.6940,12638.8,3.946
0.6980,10809,3.581
0.7010,13220.4,4.064
0.7050,12425,3.904
0.7080,9259.25,3.272
0.7120,4790.27,2.379
0.7150,2734.5,1.966
0.7190,2738.3401,1.967
0.7220,2723.3201,1.964
0.7260,8931.25,3.202
0.7290,12381.2,3.895
0.7330,12989.2,4.016
0.7360,13098.1,4.04
0.7400,12921.3,4.003
0.7430,12284.4,3.876
0.7470,13008.5,4.02
0.7500,12907.8,4.001
0.7530,12391.5,3.897
0.7570,12289.8,3.877
0.7600,11378.6,3.695
0.7640,7614.54,2.942
0.7670,8805.6504,3.178
0.7710,12261.3,3.871
0.7740,11306,3.68
0.7780,12231.5,3.865
0.7810,8783.8896,3.173
0.7850,9662.2598,3.351
0.7880,11041.9,3.628
0.7920,10747.7,3.568
0.7950,9445.5498,3.308
0.7990,11073.7,3.633
0.8020,10087.1,3.436
0.8060,10025.1,3.423
0.8090,9128.8496,3.245
0.8130,11047.7,3.628
0.8160,8596.6299,3.138
0.8190,7609.5,2.94
0.8230,6993.3901,2.817
0.8260,8735.0898,3.169
0.8300,3254.9299,2.062
0.8330,2737.74,1.967
0.8370,6150.1201,2.649
0.8400,12676.9,3.954
0.8440,12740.4,3.967
0.8470,12823.4,3.984
0.8510,12845.4,3.988
0.8540,12118.3,3.842
0.8580,11141.2,3.647
0.8610,11614.1,3.742
0.8650,9741.5898,3.367
0.8680,9854.6904,3.389
0.8720,9475.7197,3.315
0.8750,8151.9199,3.047
0.8780,10588.1,3.537
0.8820,10827.6,3.584
0.8850,12707.1,3.96
0.8890,12972.8,4.013
0.8920,12868.1,3.993
0.8960,12337.4,3.885
0.8990,9572.2305,3.334
0.9030,11032.8,3.625
0.9060,12730.9,3.966
0.9100,12283.5,3.876
0.9130,12591.5,3.937
0.9170,11914.9,3.802
0.9200,5557.3301,2.532
0.9240,2759.26,1.971
0.9270,8916.8301,3.202
0.9310,10819.4,3.583
0.9340,6626.0801,2.744
0.9380,8160.7002,3.049
0.9410,9487.7402,3.318
0.9440,8237.9805,3.062
0.9480,8329.5703,3.088
0.9510,8560.46,3.13
0.9550,8542.1904,3.128
0.9580,7746.0298,2.969
0.9620,5079.8101,2.435
0.9650,10154.8,3.45
0.9690,12164.2,3.852
0.9720,8270.0703,3.079
0.9760,9037.8604,3.226
0.9790,12659,3.952
0.9830,11985.1,3.816
0.9860,10844.5,3.588
0.9900,11082.6,3.635
0.9930,9178.7305,3.255
0.9970,2675.72,1.954
0.0000,2718.99,1.963
0.0030,2703.97,1.96
0.0070,2689.54,1.957
0.0100,2709.5,1.961
0.0140,2693.8701,1.958
0.0170,2680.53,1.955
0.0210,2674.28,1.954
0.0240,2661.54,1.951
0.0280,2723.9199,1.964
0.0310,2679.8101,1.955
0.0350,2688.3401,1.957
0.0380,9956.25,3.41
0.0420,10043.1,3.427
0.0450,11160.5,3.651
0.0490,10767.5,3.572
0.0520,10923.3,3.604
0.0560,7799.3999,2.978
0.0590,9364.4199,3.291
0.0630,12748.7,3.968
0.0660,12853,3.99
0.0690,10632.2,3.546
0.0730,12254.2,3.869
0.0760,12915.5,4.002
0.0800,12156.7,3.851
0.0830,10646.5,3.548
0.0870,12366.1,3.892
0.0900,12031.5,3.825
0.0940,11952,3.809
0.0970,9972.7197,3.414
0.1010,11448,3.709
0.1040,11063.8,3.632
0.1080,11605.3,3.74
0.1110,12621.4,3.943
0.1150,9236.54,3.268
0.1180,10655.8,3.55
0.1220,11487.7,3.716
0.1250,7173.7998,2.853
0.1280,4160.2202,2.251
0.1320,2741.5901,1.967
0.1350,7080.77,2.833
0.1390,8591.9502,3.138
0.1420,11895.9,3.798
0.1460,11496.6,3.719
0.1490,10178.5,3.455
0.1530,12589.5,3.937
0.1560,9352.8799,3.291
0.1600,11685.3,3.756
0.1630,7932.4502,3.007
0.1670,8336.2998,3.087
0.1700,11157.2,3.65
0.1740,6791.9502,2.777
0.1770,9495.79,3.318
0.1810,11382.3,3.695
0.1840,12479.1,3.916
0.1880,11259.6,3.671
0.1910,11287,3.678
0.1940,5811.8999,2.582
0.1980,9509.7402,3.321
0.2010,12998,4.019
0.2050,12904.1,4
0.2080,8574.1602,3.134
0.2120,2710.8201,1.961
0.2150,2718.6299,1.963
0.2190,2742.6699,1.967
0.2220,2722.1201,1.964
0.2260,5856.3701,2.589
0.2290,10955.3,3.61
0.2330,11203.6,3.66
0.2360,12196.6,3.858
0.2400,5946.3901,2.608
0.2430,10726.9,3.564
0.2470,5529.21,2.524
0.2500,5161.7798,2.449
0.2530,5629.3301,2.543
0.2570,5331.6099,2.486
0.2600,6626.6802,2.744
0.2640,5271.27,2.477
0.2670,11807.1,3.781
0.2710,12092.2,3.838
0.2740,12508.9,3.922
0.2780,12699.8,3.959
0.2810,9880.0498,3.395
0.2850,10720.6,3.563
0.2880,12775.1,3.974
0.2920,10063.5,3.432
0.2950,11366.8,3.693
0.2990,12361.3,3.892
0.3020,13150.5,4.049
0.3060,10153.2,3.45
0.3090,10326.7,3.484
0.3130,13060.6,4.031
0.3160,10262.6,3.472
0.3190,2676.0801,1.954
0.3230,2618.03,1.943
0.3260,2686.3,1.956
0.3300,3123.2,2.043
0.3330,3037.3799,2.029
0.3330,3037.3799,2.029
0.3370,2680.4099,1.955
0.3400,6435.3398,2.708
0.3440,12847.1,3.988
0.3470,13128.5,4.045
0.3510,11774.5,3.774
0.3540,12501.3,3.919
0.3580,12946.3,4.008
0.3610,11109.9,3.641
0.3650,9251.7998,3.269
0.3680,11852.8,3.79
0.3720,13322,4.085
0.3750,10658.1,3.55
0.3780,10717.8,3.563
0.3820,7382.21,2.897
0.3850,8515.3799,3.122
0.3890,6588.3398,2.737
0.3920,5018.0298,2.423
0.3960,8281.1299,3.077
0.3990,8953.4902,3.211
0.4030,10876.1,3.594
0.4060,9081.1299,3.236
0.4100,11477,3.715
0.4130,12465.6,3.912
0.4170,12295.2,3.878
0.4200,4081.25,2.247
0.4240,2775.72,1.974
0.4270,7286.54,2.871
0.4310,12804.6,3.98
0.4340,8753.7305,3.172
0.4380,10996,3.618
0.4410,10992.4,3.617
0.4440,8503,3.12
0.4480,11044,3.628
0.4510,11579.6,3.735
0.4550,11402.3,3.699
0.4580,8323.9199,3.087
0.4620,12873.8,3.994
0.4650,12542.7,3.928
0.4690,12949.4,4.011
0.4720,13045.3,4.028
0.4760,12314.3,3.881
0.4790,9793.9902,3.378
0.4830,13391.6,4.094
0.4860,10759.9,3.571
0.4900,9189.6602,3.256
0.4930,3689.8999,2.152
0.4970,2555.77,1.93
0.5000,2600.24,1.939
0.5030,2588.5801,1.937
0.5070,2597.1101,1.938
0.5100,2581.8501,1.935
0.5140,2578.49,1.935
0.5170,2596.3899,1.938
0.5210,2576.2,1.934
0.5240,2581.25,1.935
0.5280,2587.02,1.936
0.5310,2572.72,1.933
0.5350,2613.9399,1.942
0.5380,9407.21,3.299
0.5420,11024.3,3.624
0.5450,10454.9,3.51
0.5490,8351.9199,3.089
0.5520,11451.4,3.709
0.5560,9824.4004,3.384
0.5590,11647.5,3.749
0.5630,12068.5,3.833
0.5660,13257.9,4.069
0.5690,12667.9,3.953
0.5730,12149.3,3.849
0.5760,9722.5996,3.364
0.5800,11793.4,3.777
0.5830,11986.1,3.816
0.5870,12145,3.848
0.5900,7197.48,2.858
0.5940,12045.6,3.828
0.5970,12448.6,3.908
0.6010,10806.2,3.58
0.6040,8996.2695,3.22
0.6080,8164.4199,3.05
0.6110,9742.5498,3.367
0.6150,8965.5,3.212
0.6180,8957.9297,3.211
0.6220,8889.0596,3.199
0.6250,8946.2695,3.209
0.6280,4317.4302,2.284
0.6320,4360.46,2.29
0.6350,13232.7,4.066
0.6390,12634.5,3.946
0.6420,11059.3,3.631
0.6460,11840.6,3.787
0.6490,11110.6,3.641
0.6530,10605.2,3.539
0.6560,11190.5,3.657
0.6600,11170.2,3.653
0.6630,10915.6,3.603
0.6670,10056.6,3.431
0.6700,12526.9,3.924
0.6740,12377.3,3.894
0.6770,9215.8604,3.264
0.6810,12845.4,3.988
0.6840,10904.7,3.6
0.6880,12621.8,3.943
0.6910,12043.9,3.828
0.6940,8740.0195,3.168
0.6980,8003,3.016
0.7010,12206.5,3.86
0.7050,10925.4,3.604
0.7080,7457.4502,2.909
0.7120,2724.1599,1.964
0.7150,2727.6499,1.964
0.7190,2729.8101,1.965
0.7220,2724.6399,1.964
0.7260,6372.48,2.693
0.7290,8514.7803,3.122
0.7330,9877.6396,3.395
0.7360,11336.4,3.685
0.7400,9842.79,3.388
0.7430,8659.3799,3.15
0.7470,9265.3799,3.271
0.7500,9875.1201,3.396
0.7530,9376.2002,3.294
0.7570,11150.1,3.649
0.7600,12224.2,3.864
0.7640,11220.9,3.663
0.7670,10776,3.574
0.7710,12802.8,3.98
0.7740,12675,3.954
0.7780,8273.6797,3.078
0.7810,12105.5,3.84
0.7850,12791.1,3.977
0.7880,10850.8,3.589
0.7920,11379.7,3.695
0.7950,11170.3,3.653
0.7990,13219,4.064
0.8020,12931,4.005
0.8060,12520,3.923
0.8090,11482.1,3.716
0.8130,9593.5098,3.337
0.8160,8594.9502,3.138
0.8190,8297.2402,3.078
0.8230,5777.2798,2.574
0.8260,2685.5801,1.956
0.8300,2673.5601,1.954
0.8330,2657.0901,1.951
0.8370,3782.45,2.174
0.8400,7258.29,2.871
0.8440,11969.7,3.813
0.8470,12807.2,3.98
0.8510,8429.5703,3.105
0.8540,5877.2798,2.594
0.8580,12009.1,3.821
0.8610,13035.6,4.026
0.8650,12972.6,4.013
0.8680,11813.7,3.782
0.8720,12690.4,3.957
0.8750,12756.5,3.97
0.8780,12580.2,3.937
0.8820,12654,3.952
0.8850,12767.3,3.973
0.8890,12489.2,3.917
0.8920,12673.1,3.954
0.8960,9206.8496,3.257
0.8990,7066.1099,2.832
0.9030,5985.46,2.615
0.9060,6796.5098,2.779
0.9100,7287.3799,2.874
0.9130,10793.4,3.578
0.9170,12527.5,3.924
0.9200,3211.1799,2.064
0.9240,2726.5601,1.964
0.9270,5654.9302,2.548
0.9310,8906.25,3.201
0.9340,11368.3,3.693
0.9380,10635.3,3.546
0.9410,9647.1104,3.35
0.9440,10735.3,3.566
0.9480,9933.0498,3.405
0.9510,9933.6504,3.405
0.9550,10888,3.597
0.9580,10131.2,3.445
0.9620,11312.4,3.681
0.9650,11206.5,3.661
0.9690,11396.4,3.698
0.9720,9481.6104,3.317
0.9760,9381.9697,3.295
0.9790,11039.2,3.628
0.9830,13172.2,4.054
0.9860,12040.1,3.827
0.9900,10728.5,3.565
0.9930,7567.5498,2.937
0.9970,3437.98,2.107
0.0000,2690.51,1.957
0.0030,2693.1499,1.958
0.0070,2680.6499,1.955
0.0100,2692.79,1.958
0.0140,2682.21,1.955
0.0170,2676.4399,1.954
0.0210,2674.1599,1.954
0.0240,2672.8401,1.953
0.0280,2690.02,1.957
0.0310,2663.22,1.952
0.0350,2749.76,1.969
0.0380,6940.3901,2.809
0.0420,11063.7,3.632
0.0450,12644,3.946
0.0490,13020,4.023
0.0520,13279.2,4.075
0.0560,12382.3,3.895
0.0590,11765,3.772
0.0630,10215,3.464
0.0660,11045.9,3.628
0.0690,11728,3.765
0.0730,10025,3.424
0.0760,11146.2,3.649
0.0800,7428.73,2.905
0.0830,9760.3398,3.373
0.0870,9523.9199,3.323
0.0900,9926.3203,3.405
0.0940,11993.5,3.817
0.0970,9823.4404,3.384
0.1010,10653.8,3.549
0.1040,11079.1,3.635
0.1080,12207.2,3.86
0.1110,10923.9,3.604
0.1150,12392.2,3.897
0.1180,12698.8,3.959
0.1220,11445.8,3.709
0.1250,8674.1602,3.154
0.1280,4618.1499,2.344
0.1320,2743.27,1.968
0.1350,4796.1499,2.378
0.1390,12897.1,3.999
0.1420,11210.7,3.662
0.1460,11581.6,3.734
0.1490,10843.8,3.588
0.1530,11214.5,3.662
0.1560,11569.7,3.733
0.1600,12670.7,3.953
0.1630,12964.7,4.012
0.1670,12004.2,3.82
0.1700,6708.4102,2.758
0.1740,11714.8,3.762
0.1770,12072.1,3.833
0.1810,9824.8799,3.384
0.1840,8348.4404,3.088
0.1880,11744.1,3.768
0.1910,12327,3.885
0.1940,12280.4,3.875
0.1980,13278.6,4.075
0.2010,12334.5,3.886
0.2050,10609.4,3.541
0.2080,9101.5596,3.239
0.2120,3096.8799,2.04
0.2150,2737.8601,1.967
0.2190,2735.1001,1.966
0.2220,2718.75,1.963
0.2260,5114.4199,2.44
0.2290,7430.8901,2.905
0.2330,11161.7,3.651
0.2360,13055.9,4.03
0.2400,12856.7,3.99
0.2430,11789.7,3.777
0.2470,6951.7998,2.809
0.2500,11856.8,3.791
0.2530,10766.3,3.572
0.2570,7654.21,2.949
0.2600,12029.1,3.825
0.2640,11010.2,3.621
0.2670,12549.9,3.929
0.2710,12968.5,4.012
0.2740,11478.7,3.715
0.2780,12053,3.83
0.2810,10442.5,3.509
0.2850,12338.3,3.886
0.2880,10745.3,3.568
0.2920,10103.4,3.44
0.2950,8642.5498,3.148
0.2990,7380.77,2.897
0.3020,10502,3.519
0.3060,9812.8604,3.382
0.3090,11458.3,3.711
0.3130,11008.4,3.621
0.3160,7769.1099,2.972
0.3190,8081.6099,3.044
0.3230,6166.1099,2.651
0.3260,7165.7402,2.853
0.3300,3459.02,2.11
0.3330,2715.3899,1.962
0.3330,2715.3899,1.962
0.3370,2744.3501,1.968
0.3400,10797.2,3.579
0.3440,13144,4.048
0.3470,13160.8,4.051
0.3510,13118.5,4.043
0.3540,12483.1,3.916
0.3580,12868.5,3.993
0.3610,10963.1,3.611
0.3650,10508.5,3.521
0.3680,9250.1201,3.269
0.3720,10014.7,3.422
0.3750,13137.5,4.046
0.3780,12914.3,4.002
0.3820,11047.1,3.628
0.3850,13000.2,4.019
0.3890,11520.7,3.723
0.3920,10082.3,3.436
0.3960,11195.7,3.658
0.3990,11278.5,3.674
0.4030,10515.5,3.522
0.4060,8196.2695,3.055
0.4100,11455,3.71
0.4130,8919.8301,3.202
0.4170,11892.1,3.798
0.4200,4301.2002,2.281
0.4240,2769.71,1.973
0.4270,6849.2798,2.786
0.4310,12967.2,4.012
0.4340,11667.8,3.752
0.4380,11118.1,3.642
0.4410,11303.1,3.68
0.4440,8818.0303,3.178
0.4480,11434.4,3.706
0.4510,11175.2,3.655
0.4550,5825.48,2.583
0.4580,10624,3.544
0.4620,12199,3.859
0.4650,11241,3.667
0.4690,12517.3,3.922
0.4720,8854.3301,3.192
0.4760,10798,3.579
0.4790,11385.3,3.696
0.4830,12838.1,3.987
0.4860,13408.7,4.095
0.4900,12064.7,3.832
0.4930,3154.5701,2.051
0.4970,2551.2,1.929
0.5000,2574.1599,1.934
0.5030,2599.76,1.939
0.5070,2580.4099,1.935
0.5100,2583.4099,1.936
0.5140,2595.79,1.938
0.5170,2587.26,1.936
0.5210,2579.6899,1.935
0.5240,2563.8201,1.932
0.5280,2593.8701,1.938
0.5310,2571.1499,1.933
0.5350,2568.6299,1.933
0.5380,9067.79,3.233
0.5420,10899.6,3.599
0.5450,11771.3,3.774
0.5490,10739.3,3.567
0.5520,9290.0195,3.278
0.5560,9005.8896,3.22
0.5590,10643.9,3.548
0.5630,11731.6,3.765
0.5660,10895.9,3.598
0.5690,12206.1,3.86
0.5730,13145.6,4.049
0.5760,11816.2,3.782
0.5800,5184.1401,2.455
0.5830,12100.1,3.839
0.5870,12771.8,3.974
0.5900,13165.9,4.052
0.5940,13128.1,4.045
0.5970,10345.7,3.488
0.6010,12512.4,3.922
0.6040,12995.3,4.018
0.6080,11071.5,3.633
0.6110,10985.5,3.616
0.6150,12907.2,4
0.6180,11089.4,3.638
0.6220,10620.7,3.543
0.6250,11816.1,3.782
0.6280,6262.3799,2.675
0.6320,2731.8501,1.965
0.6350,9723.2002,3.364
0.6390,12309.7,3.881
0.6420,12784.7,3.976
0.6460,12981,4.015
0.6490,9953.4805,3.409
0.6530,10985.6,3.616
0.6560,11068.2,3.633
0.6600,7813.1001,2.981
0.6630,8640.0195,3.148
0.6670,11751.6,3.768
0.6700,9386.54,3.295
0.6740,10073.9,3.434
0.6770,12314.7,3.882
0.6810,11834.1,3.786
0.6840,9375.3604,3.294
0.6880,7269.8301,2.872
0.6910,11610,3.741
0.6940,12959.9,4.012
0.6980,9704.8096,3.358
0.7010,11158.7,3.651
0.7050,12420.1,3.903
0.7080,9096.1504,3.238
0.7120,5054.21,2.43
0.7150,2697.48,1.959
0.7190,2706.97,1.96
0.7220,2689.54,1.957
0.7260,7114.4199,2.841
0.7290,11267.8,3.672
0.7330,11149.3,3.649
0.7360,10327.3,3.484
0.7400,12720.8,3.962
0.7430,12461.5,3.911
0.7470,13163.1,4.052
0.7500,8428.5996,3.106
0.7530,11459.3,3.711
0.7570,13276,4.074
0.7600,10494,3.518
0.7640,10325.8,3.485
0.7670,9003.8496,3.22
0.7710,11870,3.793
0.7740,13534.6,4.119
0.7780,10013.2,3.422
0.7810,9258.29,3.27
0.7850,9914.1797,3.401
0.7880,11133.1,3.647
0.7920,11740.7,3.768
0.7950,13252.4,4.069
0.7990,9289.2998,3.278
0.8020,12983.9,4.015
0.8060,13527,4.122
0.8090,13107.7,4.042
0.8130,9833.1699,3.384
0.8160,8145.9102,3.048
0.8190,6496.6299,2.719
0.8230,2567.9099,1.933
0.8260,2611.0601,1.941
0.8300,2602.6399,1.939
0.8330,2617.9099,1.943
0.8370,4836.54,2.386
0.8400,12497.4,3.918
0.8440,9771.1504,3.373
0.8470,6452.2798,2.709
0.8510,3694.95,2.156
0.8540,4949.04,2.409
0.8580,12735.7,3.966
0.8610,12193.9,3.858
0.8650,12034.6,3.825
0.8680,10157.8,3.45
0.8720,9485.9404,3.317
0.8750,8552.2803,3.129
0.8780,11716.8,3.762
0.8820,11488,3.716
0.8850,9322.1201,3.281
0.8890,8118.5098,3.043
0.8920,11320.9,3.683
0.8960,12079,3.835
0.8990,12479.1,3.916
0.9030,12398.2,3.899
0.9060,10528.1,3.525
0.9100,12409,3.901
0.9130,12811.9,3.982
0.9170,12276.6,3.875
0.9200,4527.1602,2.32
0.9240,2739.3,1.967
0.9270,7394.8301,2.898
0.9310,11400.7,3.699
0.9340,11023.9,3.624
0.9380,9534.9805,3.325
0.9410,9588.3398,3.337
0.9440,10591.1,3.537
0.9480,11374,3.694
0.9510,13197.2,4.057
0.9550,12069.8,3.833
0.9580,11213.2,3.662
0.9620,10452.8,3.51
0.9650,11934.9,3.807
0.9690,13115.4,4.043
0.9720,10914.8,3.603
0.9760,12162.6,3.852
0.9790,12415.6,3.902
0.9830,11653,3.75
0.9860,11793.5,3.777
0.9900,12334.3,3.885
0.9930,3730.8899,2.163
0.9970,2675.24,1.954
0.0000,2712.6201,1.962
0.0030,2682.5701,1.956
0.0070,2690.6299,1.957
0.0100,2695.6699,1.958
0.0140,2684.1399,1.956
0.0170,2688.8201,1.957
0.0210,2659.5,1.951
0.0240,2719.3501,1.963
0.0280,2682.3301,1.955
0.0310,2681.25,1.955
0.0350,2683.53,1.956
0.0380,7461.6602,2.911
0.0420,12734.5,3.966
0.0450,12588.2,3.937
0.0490,10843,3.588
0.0520,8566.1104,3.133
0.0560,6469.23,2.713
0.0590,10766.5,3.572
0.0630,11984.1,3.816
0.0660,11628.4,3.745
0.0690,9469.71,3.315
0.0730,8049.3999,3.036
0.0760,5686.8999,2.556
0.0800,12610.9,3.942
0.0830,9691.5898,3.357
0.0870,10353.4,3.488
0.0900,10546,3.528
0.0940,3191.5901,2.056
0.0970,10426.4,3.505
0.1010,9242.0703,3.269
0.1040,11142.4,3.648
0.1080,13038.6,4.026
0.1110,11868.5,3.793
0.1150,10158.7,3.45
0.1180,12288.9,3.877
0.1220,10625.5,3.544
0.1250,11445.2,3.708
0.1280,6756.3701,2.772
0.1320,2727.8899,1.965
0.1350,8706.6104,3.16
0.1390,10470.6,3.514
0.1420,9961.9004,3.411
0.1460,10448.9,3.51
0.1490,12713.8,3.962
0.1530,8591.8301,3.138
0.1560,11631.4,3.745
0.1600,13019.8,4.023
0.1630,10742.4,3.567
0.1670,12381.2,3.895
0.1700,12189.4,3.857
0.1740,11780.5,3.775
0.1770,9648.2002,3.35
0.1810,4414.8999,2.302
0.1840,7467.79,2.91
0.1880,8675,3.154
0.1910,11127.5,3.643
0.1940,11932.5,3.806
0.1980,9992.5498,3.417
0.2010,10536.5,3.526
0.2050,10535.3,3.525
0.2080,9436.7803,3.306
0.2120,4185.7002,2.255
0.2150,2714.4199,1.962
0.2190,2717.6699,1.963
0.2220,2705.6499,1.96
0.2260,8601.3203,3.139
0.2290,12524.4,3.924
0.2330,13236.3,4.066
0.2360,12748.2,3.968
0.2400,13283.3,4.075
0.2430,10890,3.597
0.2470,6086.4199,2.641
0.2500,6112.8599,2.645
0.2530,10038.5,3.426
0.2570,11416.6,3.702
0.2600,7405.5298,2.901
0.2640,11898.2,3.798
0.2670,11012.1,3.621
0.2710,10372.6,3.494
0.2740,10774,3.574
0.2780,11005.8,3.62
0.2810,10221.5,3.464
0.2850,9756.3701,3.37
0.2880,12493.6,3.917
0.2920,10802.3,3.58
0.2950,10388.8,3.497
0.2990,9692.1904,3.357
0.3020,12894.5,3.998
0.3060,11710.1,3.76
0.3090,11821.4,3.783
0.3130,12817.9,3.983
0.3160,12182.6,3.856
0.3190,8157.3301,3.051
0.3230,2562.26,1.932
0.3260,2593.27,1.938
0.3300,2569.95,1.933
0.3330,2565.6299,1.932
0.3330,2565.6299,1.932
0.3370,2578.8501,1.935
0.3400,2513.5801,1.922
0.3440,2557.8101,1.931
0.3470,2514.1799,1.922
0.3510,2502.28,1.919
0.3540,2554.0901,1.93
0.3580,2528.8501,1.925
0.3610,2532.5701,1.926
0.3650,2524.3999,1.923
0.3680,2510.7,1.921
0.3720,2517.1899,1.922
0.3750,2532.6899,1.926
0.3780,2498.6799,1.918
0.3820,2526.6799,1.925
0.3850,2517.0701,1.922
0.3890,2528.6101,1.925
0.3920,2523.0801,1.924
0.3960,2671.1499,1.953
